SITECODE	SITETYPE	CELLCODE
BE2400009	B	1kmE3897N3087
BE2400009	B	1kmE3897N3088
BE2400009	B	1kmE3898N3087
BE2400009	B	1kmE3898N3088
BE2400009	B	1kmE3899N3084
BE2400009	B	1kmE3899N3085
BE2400009	B	1kmE3899N3086
BE2400009	B	1kmE3899N3087
BE2400009	B	1kmE3900N3086
BE2400009	B	1kmE3900N3087
BE2400009	B	1kmE3901N3087
BE2400009	B	1kmE3903N3083
BE2400009	B	1kmE3903N3084
BE2400009	B	1kmE3903N3085
BE2400009	B	1kmE3904N3082
BE2400009	B	1kmE3904N3083
BE2400009	B	1kmE3904N3084
BE2400009	B	1kmE3904N3090
BE2400009	B	1kmE3904N3091
BE2400009	B	1kmE3905N3083
BE2400009	B	1kmE3905N3090
BE2400009	B	1kmE3905N3091
BE2400009	B	1kmE3906N3090
BE2400009	B	1kmE3906N3091
BE2400009	B	1kmE3908N3088
BE2400009	B	1kmE3909N3088
BE2400009	B	1kmE3909N3089
BE2400009	B	1kmE3909N3090
BE2400009	B	1kmE3910N3088
BE2400009	B	1kmE3910N3089
BE2400009	B	1kmE3911N3089
BE2400009	B	1kmE3911N3091
BE2400009	B	1kmE3911N3092
BE2400009	B	1kmE3912N3089
BE2400009	B	1kmE3912N3090
BE2400009	B	1kmE3912N3091
BE2400009	B	1kmE3912N3092
BE2400009	B	1kmE3913N3081
BE2400009	B	1kmE3913N3089
BE2400009	B	1kmE3913N3090
BE2400009	B	1kmE3913N3091
BE2400009	B	1kmE3913N3092
BE2400009	B	1kmE3914N3080
BE2400009	B	1kmE3914N3081
BE2400009	B	1kmE3914N3090
BE2400009	B	1kmE3914N3091
BE2400009	B	1kmE3915N3080
BE2400009	B	1kmE3915N3081
BE2400009	B	1kmE3915N3090
BE2400009	B	1kmE3915N3091
BE2400009	B	1kmE3916N3081
BE2400009	B	1kmE3916N3082
BE2400009	B	1kmE3916N3084
BE2400009	B	1kmE3916N3090
BE2400009	B	1kmE3916N3091
BE2400009	B	1kmE3916N3097
BE2400009	B	1kmE3916N3098
BE2400009	B	1kmE3916N3099
BE2400009	B	1kmE3917N3080
BE2400009	B	1kmE3917N3081
BE2400009	B	1kmE3917N3082
BE2400009	B	1kmE3917N3083
BE2400009	B	1kmE3917N3084
BE2400009	B	1kmE3917N3091
BE2400009	B	1kmE3917N3097
BE2400009	B	1kmE3917N3098
BE2400009	B	1kmE3917N3099
BE2400009	B	1kmE3918N3080
BE2400009	B	1kmE3918N3081
BE2400009	B	1kmE3918N3082
BE2400009	B	1kmE3918N3083
BE2400009	B	1kmE3918N3084
BE2400009	B	1kmE3918N3085
BE2400009	B	1kmE3918N3086
BE2400009	B	1kmE3918N3087
BE2400009	B	1kmE3919N3080
BE2400009	B	1kmE3919N3081
BE2400009	B	1kmE3919N3082
BE2400009	B	1kmE3919N3083
BE2400009	B	1kmE3919N3085
BE2400009	B	1kmE3919N3086
BE2400009	B	1kmE3919N3087
BE2400009	B	1kmE3920N3082
BE2400009	B	1kmE3920N3083
BE2400009	B	1kmE3920N3086
BE2400009	B	1kmE3921N3082
BE2400009	B	1kmE3921N3083
BE2400009	B	1kmE3921N3086
BE2400010	B	1kmE3932N3104
BE2400010	B	1kmE3932N3105
BE2400010	B	1kmE3933N3104
BE2400010	B	1kmE3933N3105
BE2400010	B	1kmE3934N3105
BE2400010	B	1kmE3934N3107
BE2400010	B	1kmE3935N3105
BE2400010	B	1kmE3935N3106
BE2400010	B	1kmE3935N3107
BE2400010	B	1kmE3935N3108
BE2400010	B	1kmE3936N3105
BE2400010	B	1kmE3936N3106
BE2400010	B	1kmE3936N3107
BE2400010	B	1kmE3936N3108
BE2400010	B	1kmE3937N3099
BE2400010	B	1kmE3937N3100
BE2400010	B	1kmE3937N3104
BE2400010	B	1kmE3937N3105
BE2400010	B	1kmE3937N3106
BE2400010	B	1kmE3937N3107
BE2400010	B	1kmE3937N3108
BE2400010	B	1kmE3938N3099
BE2400010	B	1kmE3938N3100
BE2400010	B	1kmE3938N3104
BE2400010	B	1kmE3938N3105
BE2400010	B	1kmE3938N3106
BE2400010	B	1kmE3938N3107
BE2400010	B	1kmE3939N3099
BE2400010	B	1kmE3939N3100
BE2400010	B	1kmE3939N3102
BE2400010	B	1kmE3939N3103
BE2400010	B	1kmE3939N3104
BE2400010	B	1kmE3939N3105
BE2400010	B	1kmE3940N3100
BE2400010	B	1kmE3940N3101
BE2400010	B	1kmE3940N3102
BE2400010	B	1kmE3940N3103
BE2400010	B	1kmE3940N3104
BE2400010	B	1kmE3940N3105
BE2400010	B	1kmE3940N3106
BE2400010	B	1kmE3941N3100
BE2400010	B	1kmE3941N3101
BE2400010	B	1kmE3941N3102
BE2400010	B	1kmE3941N3103
BE2400010	B	1kmE3941N3104
BE2400010	B	1kmE3941N3105
BE2400010	B	1kmE3942N3101
BE2400010	B	1kmE3942N3102
BE2400010	B	1kmE3942N3103
BE2400010	B	1kmE3942N3104
BE2400010	B	1kmE3942N3105
BE2400010	B	1kmE3943N3102
BE2400010	B	1kmE3943N3103
BE2400010	B	1kmE3944N3102
BE2400010	B	1kmE3944N3103
BE2400012	B	1kmE3950N3096
BE2400012	B	1kmE3951N3091
BE2400012	B	1kmE3951N3092
BE2400012	B	1kmE3951N3093
BE2400012	B	1kmE3951N3094
BE2400012	B	1kmE3951N3095
BE2400012	B	1kmE3951N3096
BE2400012	B	1kmE3951N3104
BE2400012	B	1kmE3951N3105
BE2400012	B	1kmE3952N3090
BE2400012	B	1kmE3952N3091
BE2400012	B	1kmE3952N3092
BE2400012	B	1kmE3952N3093
BE2400012	B	1kmE3952N3094
BE2400012	B	1kmE3952N3095
BE2400012	B	1kmE3952N3096
BE2400012	B	1kmE3952N3097
BE2400012	B	1kmE3952N3103
BE2400012	B	1kmE3952N3104
BE2400012	B	1kmE3952N3105
BE2400012	B	1kmE3952N3106
BE2400012	B	1kmE3953N3095
BE2400012	B	1kmE3953N3096
BE2400012	B	1kmE3953N3097
BE2400012	B	1kmE3953N3101
BE2400012	B	1kmE3953N3102
BE2400012	B	1kmE3953N3103
BE2400012	B	1kmE3953N3104
BE2400012	B	1kmE3953N3105
BE2400012	B	1kmE3953N3106
BE2400012	B	1kmE3953N3107
BE2400012	B	1kmE3954N3094
BE2400012	B	1kmE3954N3095
BE2400012	B	1kmE3954N3096
BE2400012	B	1kmE3954N3097
BE2400012	B	1kmE3954N3101
BE2400012	B	1kmE3954N3102
BE2400012	B	1kmE3954N3103
BE2400012	B	1kmE3954N3104
BE2400012	B	1kmE3954N3105
BE2400012	B	1kmE3954N3106
BE2400012	B	1kmE3954N3107
BE2400012	B	1kmE3955N3094
BE2400012	B	1kmE3955N3095
BE2400012	B	1kmE3955N3096
BE2400012	B	1kmE3955N3097
BE2400012	B	1kmE3955N3103
BE2400012	B	1kmE3955N3104
BE2400012	B	1kmE3955N3105
BE2400012	B	1kmE3955N3106
BE2400012	B	1kmE3956N3086
BE2400012	B	1kmE3956N3087
BE2400012	B	1kmE3956N3096
BE2400012	B	1kmE3956N3097
BE2400012	B	1kmE3956N3098
BE2400012	B	1kmE3956N3099
BE2400012	B	1kmE3956N3103
BE2400012	B	1kmE3956N3104
BE2400012	B	1kmE3956N3105
BE2400012	B	1kmE3956N3106
BE2400012	B	1kmE3957N3086
BE2400012	B	1kmE3957N3087
BE2400012	B	1kmE3957N3097
BE2400012	B	1kmE3957N3098
BE2400012	B	1kmE3957N3099
BE2400012	B	1kmE3957N3104
BE2400012	B	1kmE3957N3105
BE2400012	B	1kmE3958N3097
BE2400012	B	1kmE3958N3098
BE2400012	B	1kmE3958N3099
BE2400012	B	1kmE3958N3100
BE2400012	B	1kmE3958N3101
BE2400012	B	1kmE3958N3102
BE2400012	B	1kmE3958N3103
BE2400012	B	1kmE3958N3104
BE2400012	B	1kmE3958N3105
BE2400012	B	1kmE3959N3097
BE2400012	B	1kmE3959N3098
BE2400012	B	1kmE3959N3100
BE2400012	B	1kmE3959N3101
BE2400012	B	1kmE3959N3102
BE2400012	B	1kmE3959N3103
BE2400012	B	1kmE3959N3104
BE2400012	B	1kmE3959N3105
BE2400012	B	1kmE3960N3097
BE2400012	B	1kmE3960N3102
BE2400012	B	1kmE3960N3103
BE2400012	B	1kmE3960N3104
BE2400012	B	1kmE3960N3105
BE2400012	B	1kmE3961N3102
BE2400012	B	1kmE3961N3103
BE2400012	B	1kmE3961N3104
BE2400012	B	1kmE3961N3105
BE2400012	B	1kmE3962N3103
BE2400012	B	1kmE3962N3104
BE2400012	B	1kmE3962N3105
BE2400012	B	1kmE3962N3106
BE2400012	B	1kmE3963N3103
BE2400012	B	1kmE3963N3104
BE2400012	B	1kmE3963N3105
BE2400012	B	1kmE3964N3103
BE2400012	B	1kmE3964N3104
BE2400012	B	1kmE3965N3104
BE2400012	B	1kmE3965N3105
BE2400012	B	1kmE3966N3104
BE2400012	B	1kmE3966N3105
BE2301235	A	1kmE3893N3118
BE2301235	A	1kmE3893N3119
BE2301235	A	1kmE3894N3118
BE2301235	A	1kmE3894N3119
BE2301235	A	1kmE3894N3120
BE2301235	A	1kmE3895N3117
BE2301235	A	1kmE3895N3118
BE2301235	A	1kmE3895N3119
BE2301235	A	1kmE3895N3120
BE2301235	A	1kmE3896N3116
BE2301235	A	1kmE3896N3117
BE2301235	A	1kmE3896N3118
BE2301235	A	1kmE3896N3119
BE2301235	A	1kmE3896N3120
BE2301235	A	1kmE3897N3117
BE2301235	A	1kmE3897N3118
BE2301235	A	1kmE3897N3119
BE2301235	A	1kmE3897N3120
BE2301235	A	1kmE3898N3116
BE2301235	A	1kmE3898N3117
BE2301235	A	1kmE3898N3118
BE2301235	A	1kmE3898N3119
BE2301235	A	1kmE3898N3120
BE2301235	A	1kmE3898N3121
BE2301235	A	1kmE3899N3116
BE2301235	A	1kmE3899N3118
BE2301235	A	1kmE3899N3119
BE2301235	A	1kmE3899N3120
BE2301235	A	1kmE3899N3121
BE2301235	A	1kmE3899N3122
BE2301235	A	1kmE3900N3116
BE2301235	A	1kmE3900N3118
BE2301235	A	1kmE3900N3119
BE2301235	A	1kmE3900N3120
BE2301235	A	1kmE3900N3121
BE2301235	A	1kmE3900N3122
BE2301235	A	1kmE3901N3116
BE2301235	A	1kmE3901N3117
BE2301235	A	1kmE3901N3119
BE2301235	A	1kmE3901N3120
BE2301235	A	1kmE3901N3121
BE2301235	A	1kmE3901N3126
BE2301235	A	1kmE3901N3127
BE2301235	A	1kmE3902N3116
BE2301235	A	1kmE3902N3117
BE2301235	A	1kmE3902N3126
BE2301235	A	1kmE3902N3127
BE2301235	A	1kmE3903N3117
BE2301235	A	1kmE3903N3118
BE2301235	A	1kmE3903N3119
BE2301235	A	1kmE3903N3120
BE2301235	A	1kmE3903N3126
BE2301235	A	1kmE3904N3120
BE2301235	A	1kmE3904N3121
BE2301235	A	1kmE3904N3126
BE2301235	A	1kmE3904N3127
BE2301235	A	1kmE3905N3120
BE2301235	A	1kmE3905N3121
BE2301235	A	1kmE3905N3126
BE2301235	A	1kmE3905N3127
BE2301235	A	1kmE3906N3120
BE2301235	A	1kmE3906N3121
BE2301235	A	1kmE3906N3126
BE2301235	A	1kmE3906N3127
BE2301235	A	1kmE3907N3119
BE2301235	A	1kmE3907N3120
BE2301235	A	1kmE3907N3126
BE2301235	A	1kmE3907N3127
BE2301235	A	1kmE3908N3119
BE2301235	A	1kmE3908N3127
BE2301235	A	1kmE3909N3119
BE2301235	A	1kmE3909N3120
BE2301235	A	1kmE3909N3121
BE2301235	A	1kmE3909N3126
BE2301235	A	1kmE3909N3127
BE2301235	A	1kmE3910N3120
BE2301235	A	1kmE3910N3121
BE2301235	A	1kmE3910N3126
BE2301235	A	1kmE3910N3127
BE2301235	A	1kmE3911N3119
BE2301235	A	1kmE3911N3120
BE2301235	A	1kmE3911N3121
BE2301235	A	1kmE3911N3126
BE2301235	A	1kmE3911N3127
BE2301235	A	1kmE3912N3118
BE2301235	A	1kmE3912N3119
BE2301235	A	1kmE3912N3120
BE2301235	A	1kmE3912N3124
BE2301235	A	1kmE3912N3125
BE2301235	A	1kmE3912N3126
BE2301235	A	1kmE3912N3127
BE2301235	A	1kmE3913N3118
BE2301235	A	1kmE3913N3119
BE2301235	A	1kmE3913N3120
BE2301235	A	1kmE3913N3121
BE2301235	A	1kmE3913N3122
BE2301235	A	1kmE3913N3123
BE2301235	A	1kmE3913N3124
BE2301235	A	1kmE3913N3125
BE2301235	A	1kmE3913N3126
BE2301235	A	1kmE3913N3127
BE2301235	A	1kmE3914N3118
BE2301235	A	1kmE3914N3119
BE2301235	A	1kmE3914N3120
BE2301235	A	1kmE3914N3121
BE2301235	A	1kmE3914N3122
BE2301235	A	1kmE3914N3123
BE2301235	A	1kmE3914N3124
BE2301235	A	1kmE3914N3125
BE2301235	A	1kmE3914N3126
BE2301235	A	1kmE3914N3127
BE2301235	A	1kmE3915N3121
BE2301235	A	1kmE3915N3124
BE2301235	A	1kmE3915N3125
BE2301235	A	1kmE3915N3126
BE2301235	A	1kmE3915N3127
BE2301235	A	1kmE3915N3128
BE2301235	A	1kmE3916N3125
BE2301235	A	1kmE3916N3126
BE2301235	A	1kmE3916N3127
BE2301235	A	1kmE3916N3128
BE2301235	A	1kmE3917N3125
BE2301235	A	1kmE3917N3126
BE2301235	A	1kmE3917N3127
BE2301235	A	1kmE3917N3128
BE2301235	A	1kmE3918N3126
BE2301235	A	1kmE3918N3127
BE2301235	A	1kmE3919N3127
BE2301235	A	1kmE3919N3128
BE2301235	A	1kmE3920N3127
BE2301235	A	1kmE3920N3128
BE2301235	A	1kmE3921N3127
BE2301235	A	1kmE3921N3128
BE2301235	A	1kmE3922N3127
BE2301235	A	1kmE3922N3128
BE2301235	A	1kmE3922N3129
BE2301235	A	1kmE3922N3130
BE2301235	A	1kmE3922N3131
BE2301235	A	1kmE3923N3127
BE2301235	A	1kmE3923N3128
BE2301235	A	1kmE3923N3129
BE2301235	A	1kmE3923N3130
BE2301235	A	1kmE3923N3131
BE2301235	A	1kmE3923N3132
BE2301235	A	1kmE3923N3133
BE2301235	A	1kmE3924N3128
BE2301235	A	1kmE3924N3129
BE2301235	A	1kmE3924N3130
BE2301235	A	1kmE3924N3131
BE2301235	A	1kmE3924N3132
BE2301235	A	1kmE3924N3133
BE2301235	A	1kmE3924N3134
BE2301336	A	1kmE3911N3144
BE2301336	A	1kmE3912N3144
BE2301336	A	1kmE3912N3145
BE2301336	A	1kmE3913N3145
BE2301336	A	1kmE3913N3146
BE2301336	A	1kmE3914N3145
BE2301336	A	1kmE3914N3146
BE2301336	A	1kmE3914N3147
BE2301336	A	1kmE3914N3148
BE2301336	A	1kmE3915N3142
BE2301336	A	1kmE3915N3143
BE2301336	A	1kmE3915N3144
BE2301336	A	1kmE3915N3145
BE2301336	A	1kmE3915N3146
BE2301336	A	1kmE3915N3147
BE2301336	A	1kmE3915N3148
BE2301336	A	1kmE3916N3141
BE2301336	A	1kmE3916N3142
BE2301336	A	1kmE3916N3143
BE2301336	A	1kmE3916N3144
BE2301336	A	1kmE3916N3145
BE2301336	A	1kmE3916N3146
BE2301336	A	1kmE3916N3147
BE2301336	A	1kmE3916N3148
BE2301336	A	1kmE3916N3149
BE2301336	A	1kmE3916N3150
BE2301336	A	1kmE3917N3141
BE2301336	A	1kmE3917N3142
BE2301336	A	1kmE3917N3143
BE2301336	A	1kmE3917N3144
BE2301336	A	1kmE3917N3145
BE2301336	A	1kmE3917N3146
BE2301336	A	1kmE3917N3147
BE2301336	A	1kmE3917N3148
BE2301336	A	1kmE3917N3149
BE2301336	A	1kmE3917N3150
BE2301336	A	1kmE3918N3141
BE2301336	A	1kmE3918N3142
BE2301336	A	1kmE3918N3143
BE2301336	A	1kmE3918N3144
BE2301336	A	1kmE3918N3145
BE2301336	A	1kmE3918N3146
BE2301336	A	1kmE3918N3147
BE2301336	A	1kmE3918N3148
BE2301336	A	1kmE3918N3149
BE2301336	A	1kmE3918N3150
BE2301336	A	1kmE3918N3151
BE2301336	A	1kmE3918N3152
BE2301336	A	1kmE3919N3141
BE2301336	A	1kmE3919N3142
BE2301336	A	1kmE3919N3143
BE2301336	A	1kmE3919N3144
BE2301336	A	1kmE3919N3145
BE2301336	A	1kmE3919N3146
BE2301336	A	1kmE3919N3147
BE2301336	A	1kmE3919N3148
BE2301336	A	1kmE3919N3149
BE2301336	A	1kmE3919N3150
BE2301336	A	1kmE3919N3151
BE2301336	A	1kmE3919N3152
BE2301336	A	1kmE3919N3153
BE2301336	A	1kmE3919N3154
BE2301336	A	1kmE3919N3155
BE2301336	A	1kmE3919N3156
BE2301336	A	1kmE3920N3141
BE2301336	A	1kmE3920N3142
BE2301336	A	1kmE3920N3143
BE2301336	A	1kmE3920N3144
BE2301336	A	1kmE3920N3145
BE2301336	A	1kmE3920N3146
BE2301336	A	1kmE3920N3147
BE2301336	A	1kmE3920N3148
BE2301336	A	1kmE3920N3149
BE2301336	A	1kmE3920N3150
BE2301336	A	1kmE3920N3151
BE2301336	A	1kmE3920N3152
BE2301336	A	1kmE3920N3153
BE2301336	A	1kmE3920N3154
BE2301336	A	1kmE3920N3155
BE2301336	A	1kmE3920N3156
BE2301336	A	1kmE3921N3141
BE2301336	A	1kmE3921N3142
BE2301336	A	1kmE3921N3143
BE2301336	A	1kmE3921N3144
BE2301336	A	1kmE3921N3145
BE2301336	A	1kmE3921N3146
BE2301336	A	1kmE3921N3147
BE2301336	A	1kmE3921N3148
BE2301336	A	1kmE3921N3149
BE2301336	A	1kmE3921N3150
BE2301336	A	1kmE3921N3151
BE2301336	A	1kmE3921N3152
BE2301336	A	1kmE3921N3153
BE2301336	A	1kmE3921N3154
BE2301336	A	1kmE3922N3142
BE2301336	A	1kmE3922N3143
BE2301336	A	1kmE3922N3144
BE2301336	A	1kmE3922N3145
BE2301336	A	1kmE3922N3146
BE2301336	A	1kmE3922N3147
BE2301336	A	1kmE3922N3148
BE2301336	A	1kmE3922N3149
BE2301336	A	1kmE3922N3150
BE2301336	A	1kmE3922N3151
BE2301336	A	1kmE3923N3143
BE2301336	A	1kmE3923N3144
BE2301336	A	1kmE3923N3145
BE2301336	A	1kmE3923N3146
BE2301336	A	1kmE3923N3147
BE2301336	A	1kmE3923N3148
BE2301336	A	1kmE3923N3149
BE2301336	A	1kmE3923N3150
BE2301336	A	1kmE3923N3151
BE2301336	A	1kmE3924N3144
BE2301336	A	1kmE3924N3145
BE2301336	A	1kmE3924N3146
BE2301336	A	1kmE3927N3148
BE2301336	A	1kmE3927N3149
BE2301336	A	1kmE3927N3150
BE2301336	A	1kmE3928N3147
BE2301336	A	1kmE3928N3148
BE2301336	A	1kmE3928N3149
BE2301336	A	1kmE3928N3150
BE2301336	A	1kmE3929N3147
BE2301336	A	1kmE3929N3148
BE2301336	A	1kmE3929N3149
BE2301336	A	1kmE3929N3150
BE2301336	A	1kmE3930N3147
BE2301336	A	1kmE3930N3148
BE2422315	A	1kmE3941N3084
BE2422315	A	1kmE3942N3083
BE2422315	A	1kmE3942N3084
BE2422315	A	1kmE3942N3085
BE2422315	A	1kmE3942N3086
BE2422315	A	1kmE3942N3087
BE2422315	A	1kmE3942N3088
BE2422315	A	1kmE3942N3089
BE2422315	A	1kmE3942N3090
BE2422315	A	1kmE3942N3091
BE2422315	A	1kmE3942N3092
BE2422315	A	1kmE3943N3084
BE2422315	A	1kmE3943N3085
BE2422315	A	1kmE3943N3086
BE2422315	A	1kmE3943N3087
BE2422315	A	1kmE3943N3088
BE2422315	A	1kmE3943N3089
BE2422315	A	1kmE3943N3090
BE2422315	A	1kmE3943N3091
BE2422315	A	1kmE3943N3092
BE2422315	A	1kmE3943N3093
BE2422315	A	1kmE3943N3094
BE2422315	A	1kmE3944N3084
BE2422315	A	1kmE3944N3085
BE2422315	A	1kmE3944N3090
BE2422315	A	1kmE3944N3091
BE2422315	A	1kmE3944N3092
BE2422315	A	1kmE3944N3093
BE2422315	A	1kmE3944N3094
BE2422315	A	1kmE3944N3095
BE2422315	A	1kmE3944N3096
BE2422315	A	1kmE3945N3094
BE2422315	A	1kmE3945N3095
BE2422315	A	1kmE3945N3096
BE2500121	A	1kmE3799N3134
BE2500121	A	1kmE3799N3135
BE2500121	A	1kmE3800N3133
BE2500121	A	1kmE3800N3134
BE2500121	A	1kmE3800N3135
BE2500121	A	1kmE3801N3133
BE2500121	A	1kmE3801N3134
BE2500121	A	1kmE3801N3135
BE2500121	A	1kmE3801N3136
BE2500121	A	1kmE3802N3134
BE2500121	A	1kmE3802N3135
BE2500121	A	1kmE3803N3134
BE2500121	A	1kmE3803N3135
BE2500121	A	1kmE3803N3136
BE2500121	A	1kmE3804N3134
BE2500121	A	1kmE3804N3135
BE2500121	A	1kmE3804N3136
BE2500121	A	1kmE3806N3136
BE2500121	A	1kmE3806N3137
BE2500121	A	1kmE3807N3136
BE2500121	A	1kmE3807N3137
BE2500121	A	1kmE3807N3138
BE2500121	A	1kmE3808N3137
BE2500121	A	1kmE3808N3138
BE2500121	A	1kmE3809N3137
BE2500121	A	1kmE3809N3138
BE2500121	A	1kmE3810N3137
BE2500121	A	1kmE3810N3138
BE2500121	A	1kmE3810N3139
BE2500121	A	1kmE3811N3137
BE2500121	A	1kmE3811N3138
BE2500121	A	1kmE3811N3139
BE2500121	A	1kmE3811N3140
BE2500121	A	1kmE3812N3139
BE2500121	A	1kmE3812N3140
BE2500121	A	1kmE3813N3139
BE2500121	A	1kmE3813N3140
BE2500121	A	1kmE3813N3141
BE2500121	A	1kmE3814N3139
BE2500121	A	1kmE3814N3140
BE2524317	A	1kmE3846N3159
BE2524317	A	1kmE3846N3160
BE2524317	A	1kmE3846N3161
BE2524317	A	1kmE3847N3158
BE2524317	A	1kmE3847N3159
BE2524317	A	1kmE3847N3160
BE2524317	A	1kmE3847N3161
BE2524317	A	1kmE3848N3158
BE2524317	A	1kmE3848N3159
BE2524317	A	1kmE3848N3160
BE2524317	A	1kmE3848N3161
BE2524317	A	1kmE3849N3158
BE2524317	A	1kmE3849N3159
BE2524317	A	1kmE3849N3160
BE2524317	A	1kmE3850N3158
BE2524317	A	1kmE3850N3159
BE31002C0	C	1kmE3927N3081
BE31002C0	C	1kmE3927N3082
BE31002C0	C	1kmE3927N3083
BE31002C0	C	1kmE3927N3084
BE31002C0	C	1kmE3928N3081
BE31002C0	C	1kmE3928N3082
BE31002C0	C	1kmE3928N3083
BE31002C0	C	1kmE3928N3084
BE31002C0	C	1kmE3928N3085
BE31002C0	C	1kmE3929N3082
BE31002C0	C	1kmE3929N3083
BE31002C0	C	1kmE3929N3084
BE31002C0	C	1kmE3929N3085
BE31002C0	C	1kmE3930N3076
BE31002C0	C	1kmE3930N3077
BE31002C0	C	1kmE3930N3082
BE31002C0	C	1kmE3930N3083
BE31002C0	C	1kmE3930N3084
BE31002C0	C	1kmE3930N3085
BE31002C0	C	1kmE3930N3086
BE31002C0	C	1kmE3931N3077
BE31002C0	C	1kmE3931N3083
BE31002C0	C	1kmE3931N3084
BE31002C0	C	1kmE3931N3085
BE31002C0	C	1kmE3932N3078
BE31002C0	C	1kmE3932N3079
BE31002C0	C	1kmE3932N3080
BE31002C0	C	1kmE3932N3081
BE31002C0	C	1kmE3932N3083
BE31002C0	C	1kmE3932N3084
BE31002C0	C	1kmE3933N3080
BE31002C0	C	1kmE3933N3081
BE31002C0	C	1kmE3933N3082
BE31002C0	C	1kmE3933N3083
BE31002C0	C	1kmE3934N3081
BE31002C0	C	1kmE3934N3082
BE31003C0	C	1kmE3934N3082
BE31003C0	C	1kmE3935N3081
BE31003C0	C	1kmE3935N3082
BE31003C0	C	1kmE3936N3081
BE31003C0	C	1kmE3936N3082
BE31003C0	C	1kmE3936N3083
BE31003C0	C	1kmE3937N3081
BE31003C0	C	1kmE3937N3082
BE31003C0	C	1kmE3937N3083
BE31003C0	C	1kmE3937N3084
BE31003C0	C	1kmE3937N3085
BE31003C0	C	1kmE3938N3081
BE31003C0	C	1kmE3938N3083
BE31003C0	C	1kmE3938N3084
BE31006C0	C	1kmE3937N3075
BE31006C0	C	1kmE3937N3077
BE31006C0	C	1kmE3938N3074
BE31006C0	C	1kmE3938N3075
BE31006C0	C	1kmE3938N3076
BE31006C0	C	1kmE3938N3077
BE31006C0	C	1kmE3939N3074
BE31006C0	C	1kmE3939N3075
BE31006C0	C	1kmE3939N3076
BE31006C0	C	1kmE3939N3077
BE31006C0	C	1kmE3939N3078
BE31006C0	C	1kmE3940N3076
BE31006C0	C	1kmE3940N3077
BE31006C0	C	1kmE3941N3077
BE33017C0	C	1kmE4008N3050
BE33017C0	C	1kmE4009N3049
BE33017C0	C	1kmE4009N3050
BE33017C0	C	1kmE4010N3049
BE33017C0	C	1kmE4010N3050
BE33017C0	C	1kmE4010N3051
BE33017C0	C	1kmE4011N3049
BE33017C0	C	1kmE4011N3050
BE33017C0	C	1kmE4011N3051
BE33017C0	C	1kmE4012N3049
BE33017C0	C	1kmE4012N3050
BE33017C0	C	1kmE4013N3049
BE33017C0	C	1kmE4013N3050
BE33017C0	C	1kmE4014N3049
BE33017C0	C	1kmE4014N3050
BE33017C0	C	1kmE4015N3049
BE33017C0	C	1kmE4015N3050
BE33017C0	C	1kmE4015N3051
BE33017C0	C	1kmE4016N3049
BE33017C0	C	1kmE4016N3050
BE33017C0	C	1kmE4016N3051
BE33017C0	C	1kmE4017N3050
BE33017C0	C	1kmE4018N3054
BE33019C0	C	1kmE4030N3062
BE33019C0	C	1kmE4031N3062
BE33019C0	C	1kmE4031N3063
BE33019C0	C	1kmE4031N3064
BE33019C0	C	1kmE4032N3063
BE33019C0	C	1kmE4032N3064
BE33019C0	C	1kmE4033N3064
BE33019C0	C	1kmE4035N3062
BE33019C0	C	1kmE4036N3061
BE33019C0	C	1kmE4036N3062
BE33019C0	C	1kmE4036N3063
BE33019C0	C	1kmE4037N3061
BE33019C0	C	1kmE4037N3062
BE33019C0	C	1kmE4037N3063
BE33019C0	C	1kmE4038N3061
BE33019C0	C	1kmE4038N3062
BE33019C0	C	1kmE4038N3063
BE33019C0	C	1kmE4039N3061
BE33019C0	C	1kmE4039N3062
BE33019C0	C	1kmE4039N3063
BE33019C0	C	1kmE4040N3061
BE33019C0	C	1kmE4040N3062
BE33019C0	C	1kmE4040N3063
BE33019C0	C	1kmE4041N3062
BE31007C0	C	1kmE3945N3075
BE31007C0	C	1kmE3945N3076
BE31007C0	C	1kmE3946N3074
BE31007C0	C	1kmE3946N3075
BE31007C0	C	1kmE3946N3076
BE31007C0	C	1kmE3946N3077
BE31007C0	C	1kmE3946N3078
BE31007C0	C	1kmE3946N3079
BE31007C0	C	1kmE3946N3080
BE31007C0	C	1kmE3947N3075
BE31007C0	C	1kmE3947N3076
BE31007C0	C	1kmE3947N3077
BE31007C0	C	1kmE3947N3078
BE31007C0	C	1kmE3947N3079
BE31007C0	C	1kmE3947N3080
BE31007C0	C	1kmE3948N3076
BE31007C0	C	1kmE3948N3077
BE31007C0	C	1kmE3948N3078
BE31007C0	C	1kmE3948N3079
BE31007C0	C	1kmE3948N3080
BE31007C0	C	1kmE3949N3077
BE31007C0	C	1kmE3949N3078
BE31008C0	C	1kmE3955N3077
BE31008C0	C	1kmE3955N3078
BE35038C0	C	1kmE3970N3008
BE35038C0	C	1kmE3972N3008
BE35038C0	C	1kmE3972N3009
BE35038C0	C	1kmE3972N3010
BE35038C0	C	1kmE3972N3014
BE35038C0	C	1kmE3972N3015
BE35038C0	C	1kmE3972N3016
BE35038C0	C	1kmE3973N3007
BE35038C0	C	1kmE3973N3008
BE35038C0	C	1kmE3973N3009
BE35038C0	C	1kmE3973N3010
BE35038C0	C	1kmE3973N3011
BE35038C0	C	1kmE3973N3014
