taxonKey,scientificName,kingdom,phylum,order,class,genus,family,species,rank,includes
2927192,Mentha arvensis L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Mentha,Lamiaceae,Mentha arvensis,SPECIES,2927192: Mentha arvensis L. | 5927635: Mentha arvensis subsp. arvensis | 7595836: Mentha arvensis var. austriaca (Jacq.) Briq. | 7829276: Mentha arvensis subsp. parietariifolia (Becker) Briq. | 8058433: Mentha arvensis subsp. austriaca (Jacq.) Briq. | 8217616: Mentha arvensis var. fontana (Weihe ex Strail) Topitz
2927208,Mentha aquatica L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Mentha,Lamiaceae,Mentha aquatica,SPECIES,2927208: Mentha aquatica L. | 7309327: Mentha aquatica var. aquatica | 9302847: Mentha aquatica subsp. ortmanniana (Opiz) Lemke
2927220,Dracocephalum parviflorum Nutt.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Dracocephalum,Lamiaceae,Dracocephalum parviflorum,SPECIES,2927220: Dracocephalum parviflorum Nutt.
2927229,Stachys arvensis L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys arvensis,SPECIES,2927229: Stachys arvensis L.
2927230,Stachys byzantina K.Koch,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys byzantina,SPECIES,2927230: Stachys byzantina K.Koch
2927235,Stachys annua L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys annua,SPECIES,2927235: Stachys annua L.
2927245,Stachys palustris L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys palustris,SPECIES,2927245: Stachys palustris L.
2927280,Betonica officinalis L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Betonica,Lamiaceae,Betonica officinalis,SPECIES,2927279: Stachys officinalis (L.) Trevis. | 2927280: Betonica officinalis L. | 7309515: Stachys officinalis subsp. officinalis
2927282,Stachys sylvatica L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys sylvatica,SPECIES,2927282: Stachys sylvatica L.
2927296,Stachys cretica L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys cretica,SPECIES,2927296: Stachys cretica L.
2927297,Stachys germanica L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys germanica,SPECIES,2927297: Stachys germanica L.
2927298,Stachys recta L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Stachys,Lamiaceae,Stachys recta,SPECIES,2927298: Stachys recta L.
2927303,Lavandula stoechas L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Lavandula,Lamiaceae,Lavandula stoechas,SPECIES,2927303: Lavandula stoechas L.
2927305,Lavandula angustifolia Mill.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Lavandula,Lamiaceae,Lavandula angustifolia,SPECIES,2927305: Lavandula angustifolia Mill.
2927324,Lamium galeobdolon (L.) L.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Lamium,Lamiaceae,Lamium galeobdolon,SPECIES,2927323: Lamiastrum galeobdolon (L.) Ehrend. & Polatschek | 2927324: Lamium galeobdolon (L.) L. | 3894182: Lamiastrum galeobdolon subsp. argentatum (Smejkal) Stace | 6411098: Lamium galeobdolon subsp. argentatum (Smejkal) J.Duvign. | 7308052: Lamium galeobdolon subsp. galeobdolon | 7413964: Lamium galeobdolon subsp. montanum (Pers.) Hayek | 7650156: Lamiastrum galeobdolon subsp. montanum (Pers.) Ehrend. & Polatschek
2927363,Pycnanthemum verticillatum Pers.,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Pycnanthemum,Lamiaceae,Pycnanthemum verticillatum,SPECIES,2927363: Pycnanthemum verticillatum Pers.
2927490,Cuscuta pentagona Engelm.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Cuscuta,Convolvulaceae,Cuscuta pentagona,SPECIES,3610757: Cuscuta campestris Yunck.
2927493,Cuscuta europaea L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Cuscuta,Convolvulaceae,Cuscuta europaea,SPECIES,2927493: Cuscuta europaea L.
2927518,Cuscuta epithymum (L.) L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Cuscuta,Convolvulaceae,Cuscuta epithymum,SPECIES,2927518: Cuscuta epithymum (L.) L.
2927530,Cuscuta epilinum Weihe,Plantae,Tracheophyta,Solanales,Magnoliopsida,Cuscuta,Convolvulaceae,Cuscuta epilinum,SPECIES,2927530: Cuscuta epilinum Weihe
2927684,Navarretia squarrosa (Eschsch.) Hook. & Arn.,Plantae,Tracheophyta,Ericales,Magnoliopsida,Navarretia,Polemoniaceae,Navarretia squarrosa,SPECIES,2927684: Navarretia squarrosa (Eschsch.) Hook. & Arn.
2927727,Phlox subulata L.,Plantae,Tracheophyta,Ericales,Magnoliopsida,Phlox,Polemoniaceae,Phlox subulata,SPECIES,2927727: Phlox subulata L.
2927744,Phlox paniculata L.,Plantae,Tracheophyta,Ericales,Magnoliopsida,Phlox,Polemoniaceae,Phlox paniculata,SPECIES,2927744: Phlox paniculata L.
2927850,Polemonium caeruleum L.,Plantae,Tracheophyta,Ericales,Magnoliopsida,Polemonium,Polemoniaceae,Polemonium caeruleum,SPECIES,2927850: Polemonium caeruleum L.
2928026,Nemophila menziesii Hook. & Arn.,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Nemophila,Hydrophyllaceae,Nemophila menziesii,SPECIES,2928026: Nemophila menziesii Hook. & Arn.
2928034,Nemophila maculata Benth. ex Lindl.,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Nemophila,Hydrophyllaceae,Nemophila maculata,SPECIES,2928034: Nemophila maculata Benth. ex Lindl.
2928226,Phacelia tanacetifolia Benth.,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Phacelia,Hydrophyllaceae,Phacelia tanacetifolia,SPECIES,2928226: Phacelia tanacetifolia Benth.
2928238,Phacelia campanularia A.Gray,Plantae,Tracheophyta,Boraginales,Magnoliopsida,Phacelia,Hydrophyllaceae,Phacelia campanularia,SPECIES,2928238: Phacelia campanularia A.Gray
2928390,Convolvulus arvensis L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Convolvulus,Convolvulaceae,Convolvulus arvensis,SPECIES,2928390: Convolvulus arvensis L. | 8055216: Convolvulus arvensis var. linearifolius Choisy
2928410,Aniseia martinicensis (Jacq.) Choisy,Plantae,Tracheophyta,Solanales,Magnoliopsida,Aniseia,Convolvulaceae,Aniseia martinicensis,SPECIES,2928411: Aniseia uniflora (Burman fil.) Choisy
2928441,Calystegia sepium R.Br.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Calystegia,Convolvulaceae,Calystegia sepium,SPECIES,2928441: Calystegia sepium (L.) R.Br. | 2928441: Calystegia sepium R.Br. | 6430272: Convolvulus sepium L.
2928446,Calystegia silvatica Griseb.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Calystegia,Convolvulaceae,Calystegia silvatica,SPECIES,2928446: Calystegia silvatica Griseb. | 3678060: Convolvulus silvaticus Kit.
2928538,Ipomoea hederacea Jacq.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Ipomoea,Convolvulaceae,Ipomoea hederacea,SPECIES,2928538: Ipomoea hederacea Jacq. | 2928622: Ipomoea hederacea var. integriuscula A.Gray | 7324046: Ipomoea hederacea var. hederacea
2928576,Ipomoea purpurea (L.) Roth,Plantae,Tracheophyta,Solanales,Magnoliopsida,Ipomoea,Convolvulaceae,Ipomoea purpurea,SPECIES,2928576: Ipomoea purpurea (L.) Roth
2928584,Ipomoea lacunosa L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Ipomoea,Convolvulaceae,Ipomoea lacunosa,SPECIES,2928584: Ipomoea lacunosa L.
2928668,Dichondra argentea Willd.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Dichondra,Convolvulaceae,Dichondra argentea,SPECIES,2928668: Dichondra argentea Willd.
2928751,Datura stramonium L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Datura,Solanaceae,Datura stramonium,SPECIES,2928751: Datura stramonium L. | 2928753: Datura stramonium var. tatula (L.) Torr. | 6402349: Datura stramonium var. stramonium
2928755,Datura innoxia Mill.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Datura,Solanaceae,Datura innoxia,SPECIES,2928755: Datura innoxia Mill.
2928761,Nicotiana alata Link & Otto,Plantae,Tracheophyta,Solanales,Magnoliopsida,Nicotiana,Solanaceae,Nicotiana alata,SPECIES,2928761: Nicotiana alata Link & Otto
2928767,Nicotiana sylvestris Speg. & Comes,Plantae,Tracheophyta,Solanales,Magnoliopsida,Nicotiana,Solanaceae,Nicotiana sylvestris,SPECIES,2928767: Nicotiana sylvestris Speg. & Comes
2928774,Nicotiana tabacum L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Nicotiana,Solanaceae,Nicotiana tabacum,SPECIES,2928774: Nicotiana tabacum L.
2928775,Nicotiana rustica L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Nicotiana,Solanaceae,Nicotiana rustica,SPECIES,2928775: Nicotiana rustica L.
2928779,Nicotiana forgetiana Hort.Sand. ex Hemsl.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Nicotiana,Solanaceae,Nicotiana forgetiana,SPECIES,2928779: Nicotiana forgetiana Hort.Sand. ex Hemsl.
2928809,Lycium chinense Mill.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Lycium,Solanaceae,Lycium chinense,SPECIES,2928809: Lycium chinense Mill.
2928835,Lycium barbarum L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Lycium,Solanaceae,Lycium barbarum,SPECIES,2928835: Lycium barbarum L. | 2928837: Lycium vulgare Dun.
2928859,Petunia atkinsiana D.Don ex Loud,Plantae,Tracheophyta,Solanales,Magnoliopsida,Petunia,Solanaceae,Petunia atkinsiana,SPECIES,2928859: Petunia atkinsiana D.Don ex Loud
2928861,Petunia integrifolia Schinz & Thell.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Petunia,Solanaceae,Petunia integrifolia,SPECIES,2928861: Petunia integrifolia Schinz & Thell.
2928978,Hyoscyamus niger L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Hyoscyamus,Solanaceae,Hyoscyamus niger,SPECIES,2928978: Hyoscyamus niger L.
2928979,Hyoscyamus albus L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Hyoscyamus,Solanaceae,Hyoscyamus albus,SPECIES,2928979: Hyoscyamus albus L.
2929505,Solanum villosum Mill.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum villosum,SPECIES,2929505: Solanum villosum Mill. | 3802956: Solanum villosum subsp. villosum | 6290046: Solanum villosum subsp. miniatum (Bernh. ex Willd.) J.M.Edmonds
2929800,Solanum angustifolium Mill.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum angustifolium,SPECIES,2930922: Solanum rostratum Dun. | 2930922: Solanum rostratum Dunal | 2930930: Solanum cornutum Lam.
2930137,Solanum lycopersicum L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum lycopersicum,SPECIES,2930137: Solanum lycopersicum L. | 2930181: Lycopersicon esculentum Miller | 7138550: Lycopersicon esculentum var. esculentum
2930222,Solanum americanum Mill.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum americanum,SPECIES,2930222: Solanum americanum Mill.
2930262,Solanum tuberosum L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum tuberosum,SPECIES,2930262: Solanum tuberosum L.
2930805,Solanum sarrachoides Sendtn.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum sarrachoides,SPECIES,2930805: Solanum sarrachoides Sendtn.
2931237,Solanum triflorum Nutt.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum triflorum,SPECIES,2931237: Solanum triflorum Nutt. | 2931238: Solanum triflorum var. ponticum (Prodan) Borza | 9288303: Solanum triflorum var. triflorum
2932144,Solanum physalifolium Rusby,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum physalifolium,SPECIES,2932144: Solanum physalifolium Rusby | 2932146: Solanum physalifolium var. nitidibaccatum (Bitter) J.M.Edmonds
2932184,Solanum sisymbriifolium Lam.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum sisymbriifolium,SPECIES,2932184: Solanum sisymbriifolium Lam.
2932737,Solanum dulcamara L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum dulcamara,SPECIES,2932737: Solanum dulcamara L.
2932872,Solanum decipiens Opiz,Plantae,Tracheophyta,Solanales,Magnoliopsida,Solanum,Solanaceae,Solanum decipiens,SPECIES,"2932877: Solanum nigrum subsp. schultesii (Opiz) Wessely | 7986512: Solanum nigrum var. schultesii (Opiz) Rouy, 1908"
2932944,Capsicum annuum L.,Plantae,Tracheophyta,Solanales,Magnoliopsida,Capsicum,Solanaceae,Capsicum annuum,SPECIES,2932944: Capsicum annuum L.
2943190,Caragana arborescens Lam.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Caragana,Fabaceae,Caragana arborescens,SPECIES,2943190: Caragana arborescens Lam.
2947311,Cicer arietinum L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Cicer,Fabaceae,Cicer arietinum,SPECIES,2947311: Cicer arietinum L.
2948921,Cullen americanum Rydb.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Cullen,Fabaceae,Cullen americanum,SPECIES,2948923: Psoralea americana L.
2951968,Ulex minor Roth,Plantae,Tracheophyta,Fabales,Magnoliopsida,Ulex,Fabaceae,Ulex minor,SPECIES,2951968: Ulex minor Roth
2951984,Ulex europaeus L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Ulex,Fabaceae,Ulex europaeus,SPECIES,2951984: Ulex europaeus L.
2951998,Ulex gallii Planch.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Ulex,Fabaceae,Ulex gallii,SPECIES,2951998: Ulex gallii Planch.
2954040,Ormocarpum sennoides (Willd.) DC.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Ormocarpum,Fabaceae,Ormocarpum sennoides,SPECIES,2954040: Ormocarpum sennoides (Willd.) DC.
2956441,Colutea media Willd.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Colutea,Fabaceae,Colutea media,SPECIES,2956441: Colutea media Willd.
2956442,Colutea orientalis Mill.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Colutea,Fabaceae,Colutea orientalis,SPECIES,2956442: Colutea orientalis Mill.
2959443,Gleditsia triacanthos L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Gleditsia,Fabaceae,Gleditsia triacanthos,SPECIES,2959443: Gleditsia triacanthos L.
2963569,Styphnolobium japonicum (L.) Schott,Plantae,Tracheophyta,Fabales,Magnoliopsida,Styphnolobium,Fabaceae,Styphnolobium japonicum,SPECIES,2963569: Styphnolobium japonicum (L.) Schott | 2963572: Sophora japonica L.
2963682,Argyrolobium tomentosum Druce,Plantae,Tracheophyta,Fabales,Magnoliopsida,Argyrolobium,Fabaceae,Argyrolobium tomentosum,SPECIES,2963684: Argyrolobium andrewsianum (E.Mey.) Steud.
2963817,Lupinus luteus L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Lupinus,Fabaceae,Lupinus luteus,SPECIES,2963817: Lupinus luteus L.
2964025,Lupinus angustifolius L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Lupinus,Fabaceae,Lupinus angustifolius,SPECIES,2964025: Lupinus angustifolius L.
2964167,Lupinus albus L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Lupinus,Fabaceae,Lupinus albus,SPECIES,2964167: Lupinus albus L.
2964355,Lupinus polyphyllus Lindl.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Lupinus,Fabaceae,Lupinus polyphyllus,SPECIES,2964355: Lupinus polyphyllus Lindl.
2965201,Medicago lupulina L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago lupulina,SPECIES,2965201: Medicago lupulina L. | 7889329: Medicago lupulina var. willdenowiana W.D.J.Koch
2965221,Medicago laciniata Mill.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago laciniata,SPECIES,2965221: Medicago laciniata Mill.
2965250,Medicago tornata (L.) Mill.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago tornata,SPECIES,2965250: Medicago tornata (L.) Mill. | 2965258: Medicago italica (Mill.) Fiori
2965280,Medicago truncatula Gaertn.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago truncatula,SPECIES,2965280: Medicago truncatula Gaertn.
2965354,Medicago falcata L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago falcata,SPECIES,2965354: Medicago falcata L.
2965395,Medicago marina L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago marina,SPECIES,2965395: Medicago marina L.
2965419,Medicago praecox DC.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago praecox,SPECIES,2965419: Medicago praecox DC.
2965438,Medicago rigidula (L.) All.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago rigidula,SPECIES,2965438: Medicago rigidula (L.) All.
2965485,Medicago littoralis Loisel.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago littoralis,SPECIES,2965485: Medicago littoralis Loisel.
2965527,Medicago arabica (L.) Huds.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago arabica,SPECIES,2965527: Medicago arabica (L.) Huds. | 2965528: Medicago maculata Willd.
2965531,Medicago polymorpha L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago polymorpha,SPECIES,2965531: Medicago polymorpha L. | 2965537: Medicago polymorpha var. vulgaris (Benth.) Shinners | 2965545: Medicago denticulata Willd.
2965572,Medicago minima (L.) L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Medicago,Fabaceae,Medicago minima,SPECIES,2965572: Medicago minima (L.) L.
2970585,Sesbania herbacea (Mill.) McVaugh,Plantae,Tracheophyta,Fabales,Magnoliopsida,Sesbania,Fabaceae,Sesbania herbacea,SPECIES,2970585: Sesbania herbacea (Mill.) McVaugh | 7394001: Sesbania exaltata (Raf.) Rydb. ex A.W.Hill
2971016,Melilotus indicus (L.) All.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Melilotus,Fabaceae,Melilotus indicus,SPECIES,2971016: Melilotus indicus (L.) All.
2971024,Melilotus officinalis Pall.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Melilotus,Fabaceae,Melilotus officinalis,SPECIES,2971024: Melilotus officinalis Pall. | 7520471: Trigonella officinalis (L.) Coulot & Rabaute | 8193111: Melilotus officinalis Lam.
2971033,Melilotus infestus Guss.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Melilotus,Fabaceae,Melilotus infestus,SPECIES,2971033: Melilotus infestus Guss.
2971042,Melilotus altissimus Thuill.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Melilotus,Fabaceae,Melilotus altissimus,SPECIES,2971042: Melilotus altissimus Thuill.
2971095,Melilotus albus Medik.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Melilotus,Fabaceae,Melilotus albus,SPECIES,2971053: Melilotus alba Ledeb. | 2971095: Melilotus albus Medik. | 9616723: Trigonella alba (Medik.) Coulot & Rabaute
2971112,Melilotus sulcatus Desf.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Melilotus,Fabaceae,Melilotus sulcatus,SPECIES,2971112: Melilotus sulcatus Desf.
2972595,Onobrychis viciifolia Scop.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Onobrychis,Fabaceae,Onobrychis viciifolia,SPECIES,2972595: Onobrychis viciifolia Scop. | 2972598: Onobrychis sativa Lam.
2974753,Vicia lutea L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia lutea,SPECIES,2974753: Vicia lutea L.
2974786,Vicia sepium L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia sepium,SPECIES,2974786: Vicia sepium L. | 2974787: Vicia sepium var. eriocalyx Celak.
2974811,Vicia pannonica Crantz,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia pannonica,SPECIES,2974811: Vicia pannonica Crantz | 7225470: Vicia pannonica subsp. pannonica
2974832,Vicia faba L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia faba,SPECIES,2974832: Vicia faba L.
2974901,Vicia grandiflora Scop.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia grandiflora,SPECIES,2974901: Vicia grandiflora Scop.
2975014,Vicia sativa L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia sativa,SPECIES,2975014: Vicia sativa L. | 2975035: Vicia sativa subsp. nigra (L.) Ehrh. | 2975037: Vicia angustifolia L. | 6309806: Vicia sativa subsp. angustifolia (L.) Gaudin | 6404750: Vicia sativa subsp. segetalis (Thuill.) Celak. | 7068379: Vicia sativa subsp. sativa | 7606894: Vicia sativa subsp. segetalis (Thuill.) Gaudin
2975076,Vicia lathyroides L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia lathyroides,SPECIES,2975076: Vicia lathyroides L.
2975083,Vicia tetrasperma (L.) Schreb.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia tetrasperma,SPECIES,2975083: Vicia tetrasperma (L.) Schreb. | 2975089: Vicia gemella Crantz | 8171104: Vicia tetrasperma subsp. tetrasperma
2975132,Vicia narbonensis L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia narbonensis,SPECIES,2975132: Vicia narbonensis L.
2975135,Vicia serratifolia Jacq.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia serratifolia,SPECIES,2975135: Vicia serratifolia Jacq.
2975188,Vicia tenuifolia Roth,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia tenuifolia,SPECIES,2975188: Vicia tenuifolia Roth | 3973636: Vicia dalmatica A.Kern. | 7225459: Vicia tenuifolia subsp. tenuifolia
2975262,Vicia peregrina L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia peregrina,SPECIES,2975262: Vicia peregrina L.
2975287,Vicia cracca L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia cracca,SPECIES,"2975287: Vicia cracca L. | 9441558: Vicia cracca var. incana Burnat, 1896"
2975309,Vicia bithynica L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia bithynica,SPECIES,2975309: Vicia bithynica L.
2975328,Vicia hirsuta (L.) Gray,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia hirsuta,SPECIES,2975328: Vicia hirsuta (L.) Gray
2975384,Vicia benghalensis L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia benghalensis,SPECIES,2975384: Vicia benghalensis L.
2975416,Vicia monantha Retz.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Vicia,Fabaceae,Vicia monantha,SPECIES,2975416: Vicia monantha Retz.
2975667,Galega officinalis L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Galega,Fabaceae,Galega officinalis,SPECIES,2975667: Galega officinalis L.
2977149,Ononis spinosa L.,Plantae,Tracheophyta,Fabales,Magnoliopsida,Ononis,Fabaceae,Ononis spinosa,SPECIES,2977149: Ononis spinosa L. | 2977155: Ononis repens subsp. spinosa Greuter | 2977156: Ononis spinosa subsp. procurrens (Wallr.) Briq. | 2977158: Ononis repens L. | 3970133: Ononis legitima Delarbre | 7301952: Ononis repens subsp. repens
